,T_in,P_in,M_in,P_out,Power_Output,T_out
1749,39.98291060367491,25574380.949499812,63.78916669330366,8983312.88,1.05330443,23.8486512
1750,273.7244867130978,27153015.91838857,137.6076697685241,16035551.2,5.55099888,222.468656
1751,262.10596237038703,20171723.84759544,143.83178896237723,13524867.1,4.37516126,223.634611
1752,323.4026291302258,25489848.9055775,81.35565118074491,13816071.2,4.30094362,262.012485
1753,377.72116856995984,27200793.74701978,118.78553437002651,16591871.2,5.79441968,325.588262
1754,143.79837695165787,28383619.258222025,90.1111378766256,12760194.7,2.93662552,84.2709789
1755,399.9245671769261,26611292.414398335,132.9056021880143,19155148.6,4.59496785,364.303989
1756,363.67441434682576,23673720.840233263,62.73005862737557,22610446.8,0.292424614,358.745687
1757,421.6980227433766,25409137.380954318,51.292250507622576,20692017.4,1.1686099,398.94869
1758,318.1927128539986,25232030.297342293,145.93794061955506,21486806.7,2.12520399,301.620897
1759,431.4500446667318,22401712.106608324,119.68345643832913,14063920.6,6.06826259,380.936426
1760,445.93100239513876,17316776.86042956,66.53178947665445,8451442.23,5.16745918,370.104522
1761,457.16799316442285,29275445.085914332,100.88507358045658,13023609.2,8.98941826,368.82918
1762,52.999023323288085,19831319.847016424,122.73180850864726,11686116.2,1.14826434,40.141692
1763,291.14238605804894,24159280.13209818,55.07025250579298,10173711.3,3.67774782,208.393637
1764,151.04946436249764,21315957.916535176,109.0161931039119,19562847.0,0.477126178,143.815669
1765,290.18456446317464,14726180.621100433,126.28930668671691,13108461.8,1.25879605,278.753306
1766,204.61396927752128,13714687.340608366,118.67588158866015,8365309.41,3.80394902,160.679229
1767,147.1253842373361,26202605.884753566,99.94920575430422,11232865.5,3.52864212,80.9813937
1768,495.6699546383613,23625079.548515134,76.42696740511266,22482007.7,0.481113843,489.841431
1769,383.1249212804324,22518467.666425798,64.86216489068924,19489278.1,0.97298639,367.568106
1770,109.2235030447468,25242939.656241696,148.7395086127082,23897705.5,0.310890013,105.986086
1771,362.2272625264967,26252080.525926877,120.77231534557964,23698133.1,1.24512307,351.261625
1772,396.76057580431234,17220832.685916785,135.33077768369986,15305725.2,1.69549019,384.124735
1773,473.38326934997036,22701353.347928856,64.38604826497416,13562666.0,3.84758114,416.024087
1774,171.33052725754175,27327304.2983362,108.73196725618989,26014552.8,0.303629352,167.223083
1775,354.3661288951588,17517114.79111742,105.20205695148809,11572492.8,4.13674851,312.269178
1776,408.6606266483068,19945863.105704702,109.00011448236808,13689693.1,4.33072071,368.46013
1777,273.1484578551425,26965549.101958435,156.84660250047602,23337248.4,1.83727657,258.785717
1778,164.249856268366,19674890.342805937,75.65423406176335,10645786.4,2.36562211,111.119327
1779,201.45795705454617,29242842.966455586,96.78228292892385,19095692.6,2.48472732,163.613081
1780,41.297877593453116,22832733.542609658,96.21449287052033,20171239.1,0.255176548,38.8991844
1781,58.39892241058128,25212905.615195964,57.163534904844774,8493273.86,1.08118162,32.6278317
1782,442.97229827595646,12394914.664061375,106.47565765656786,11226969.6,1.20688782,432.202746
1783,300.2633297495756,20605814.960377898,84.53949029776456,18469238.1,0.808184837,289.173567
1784,229.51487281019024,22627101.15114367,133.42530828968782,10633720.3,6.55168874,160.167771
1785,153.44099320993604,27601503.312814996,62.93745654143308,27340049.5,0.0312673151,152.704962
1786,354.6803572956358,22473186.817033984,54.85958793627895,8579733.09,4.70266523,259.685353
1787,431.8649185074099,24411764.654343605,147.30325266266675,9143234.96,14.9047721,329.187185
1788,168.01979850927262,22335322.276563823,114.34088991815494,9682873.75,4.69106397,96.7245965
1789,195.05324832961963,22891572.678551614,154.4802174092974,17885767.5,2.33344604,172.577681
1790,78.80432949863106,10305548.238194082,79.05844234765533,8011310.83,0.715891929,59.0256907
1791,146.0446439275155,21013861.21241881,76.3733152286112,10681432.7,2.30099802,90.0834587
1792,179.13598513888178,29674795.806903124,98.20977753288716,26890635.7,0.565319784,170.916249
1793,64.97422635853525,29091517.80615387,78.00985090953253,25571965.1,0.293648425,61.2514659
1794,228.09628187466154,23553013.732266024,69.21979667531157,14275572.1,2.3143735,181.316283
1795,435.49399971964664,29291656.132899642,122.35026165645651,13743170.4,9.87557915,353.823222
1796,298.7358278236245,21465300.433282927,107.49327320826436,17455902.7,1.90816791,277.920435
1797,315.8116276191437,22542949.238663845,119.32249427539611,10508857.3,7.59568102,241.231198
1798,57.73940702163333,26186189.39071127,100.82378514124105,25895796.1,0.030802665,57.4433014
1799,407.9228309308702,18536025.739759788,115.97561944806716,13062942.6,4.28783241,370.660412
1800,521.6125524764466,27219926.233910173,108.33213183881199,12786015.7,9.99535777,435.454706
1801,260.2812670239441,20612914.46426379,85.52912464244906,9101587.19,5.02086624,184.285061
1802,389.31943791387795,23777667.025986273,131.66574812773638,23212912.3,0.338393886,386.689167
1803,198.25747020797837,16855837.683115162,157.60066413706915,15742763.5,0.704953448,191.909624
1804,153.52512746693662,22026098.295605414,105.37598226766897,18071848.8,1.05093749,136.869787
1805,156.84346789564015,29953048.47709817,70.29311038749142,19865637.7,1.39553593,125.314956
1806,79.99991375065723,18205588.77330147,54.189086266055845,16090027.2,0.182436027,73.5825197
1807,496.46621935317916,10050951.59524996,72.03288102326366,9815560.89,0.21257362,493.791671
1808,287.70883929048483,21037272.905190997,63.1852065095496,9726640.27,3.79420069,214.204339
1809,74.90315976820762,23832625.51984366,53.3509149361789,19502565.8,0.287761822,67.4816116
1810,378.2192690250037,26931624.36919806,123.9512859341895,16757237.3,5.82276304,328.111989
1811,184.45242520202171,27041166.26764028,94.74731073407004,21238225.4,1.32601673,163.437111
1812,528.5252062131817,26975155.70174226,116.74672812397532,26531118.2,0.260819293,526.51414
1813,272.0809484257237,22201168.362336446,96.47783749306569,13751006.8,3.56626293,225.677555
1814,449.48595624059135,20976091.729372103,57.87521988638631,8934034.83,5.31065771,359.004417
1815,171.66651603344195,27618078.816427562,64.10259781847499,18020193.8,1.4321077,135.970936
1816,512.7314685972738,21305436.464993708,96.0269298995014,14808697.4,4.36316056,470.741505
1817,205.82089750427576,28724733.463105664,149.34364078519832,16415201.4,5.00951717,155.727887
1818,112.74433451923335,27164362.24227999,97.59808340641965,15136708.1,1.92865558,77.8724135
1819,498.30059757217043,16101037.579146499,107.62672099333705,7625065.09,9.40678576,416.685995
1820,131.34344530694813,15554297.292036925,67.25426891973868,13009649.1,0.567638988,116.149224
1821,214.39282755812002,28410952.727637444,150.5510600974449,8372035.55,10.3539973,107.079096
1822,157.8473704310121,20750096.660677865,61.66026034304206,10810609.4,1.94164489,102.363133
1823,122.83522711280388,24150613.65950279,96.82335685870294,18404550.8,1.0462017,103.889303
1824,188.16082913022413,18701082.487402737,117.7676933858586,11086311.8,3.59254927,141.368301
1825,347.54553321495433,12989339.278784093,145.53614733843233,10938965.6,2.40920796,330.205315
1826,141.49366464441107,15958727.895382378,92.05188267338917,11400591.2,1.511444,112.649182
1827,375.4063278880147,26846267.946249727,111.60764632473513,23506088.4,1.52843684,361.05271
1828,453.591636257773,26879221.68453113,97.26826822762612,17954685.3,4.49249905,408.46285
1829,140.70688394276044,22111864.512166966,81.93827755333172,13035853.8,1.88449053,98.1406918
1830,100.08978096864797,20641081.15742044,76.63391418706954,10713818.0,1.49125052,58.0528721
1831,478.9158078211932,25993735.16547056,64.58960393997194,12343287.4,5.50541664,396.575227
1832,343.57668666398735,17899391.19148501,121.42929579370114,8589298.88,7.98409208,271.497806
1833,518.8656258843489,24625860.888850387,112.04473389775342,24005302.6,0.377238957,515.807046
1834,169.83635110084825,17408924.43464674,63.87071993563138,12802444.1,1.09856068,142.489997
1835,354.9953018403373,22001945.03255883,86.87879826118059,12289212.2,4.70724611,295.712716
1836,112.99204476892953,27394880.606631767,155.88969257552736,7831226.44,5.59146467,36.3709189
1837,373.7969501367639,23055224.820165846,107.41878866042006,17286343.1,3.0992157,343.290206
1838,453.87370812482243,10822669.207798723,145.46101584726995,9441517.33,2.30107803,439.046738
1839,78.97565501562778,26024159.77425198,88.51705377205707,10156816.8,1.84682848,43.7846676
1840,526.4550051873637,25512408.267877974,115.94350016708687,24030164.0,0.923138405,519.252317
1841,288.6565705212721,29200536.134538233,138.9901127222377,28149340.2,0.439968577,284.948196
1842,69.3888460769564,22716137.669870555,150.26261230624158,19965892.9,0.500825162,64.9583158
1843,317.430425581332,20535144.232289452,71.84371661047408,7889781.66,5.64639374,226.066227
1844,406.14899493075393,24425700.780074134,76.99288346877678,12583052.3,5.20527458,336.196082
1845,466.6747569283973,15266552.609193742,89.13930569865846,10788325.8,3.59206649,428.54098
1846,143.30295911683677,13254163.451680023,65.29206867387539,12078210.5,0.322971009,135.186634
1847,489.2499774711232,26763400.807399873,73.74025558299658,8262958.36,9.63146077,362.664191
1848,144.37097341641007,25711025.661900997,92.59479977016147,19408206.5,1.20207643,122.717575
1849,510.24454297434215,14905620.931346271,128.09187329308355,10948435.8,4.90630675,475.187065
1850,124.12994588808819,20790917.067183733,61.76178869051633,18517183.6,0.302965882,115.318043
1851,474.2369031538055,21495126.168334052,55.27414476408985,8958844.11,5.40119965,379.832159
1852,386.88595812162333,24466364.427358333,62.76511390462619,10917600.5,4.89572244,303.899292
1853,411.6972878704684,28974631.36585477,134.01395477925556,15841112.0,8.42097937,346.846423
1854,154.57560994546827,29307506.574311543,139.53440810211043,18964516.8,2.87874297,121.177275
1855,175.8399323297304,21752211.796018958,158.395425843803,10315868.2,6.15813706,111.020223
1856,35.03477874312955,26644736.691893637,85.38980969027033,12022584.5,1.1938151,23.2084318
1857,234.81992225568652,28958535.60909352,73.83478166583095,11030361.9,4.50173499,146.72645
1858,295.2166519169142,22585550.395972848,73.61941477751063,12552977.0,3.49998385,237.796801
1859,367.97278814447077,24540355.45588416,153.17753660147463,21964946.8,1.72424852,356.081635
1860,208.47411172152934,19196799.376765437,67.27477725879172,9018212.32,3.1133647,140.820475
1861,103.1673939815747,27248018.014742702,84.27412829381944,26628080.0,0.0729185425,101.96479
1862,234.3944124332529,25471251.210618407,117.34610646705269,9965807.76,7.04044147,148.704537
1863,307.63613313457785,26124476.382276095,132.7589278317217,23853603.1,1.07903507,298.288881
1864,410.60833172461156,18411448.832568947,99.9118392728701,12748427.8,3.8903737,371.468664
1865,37.659088298232945,28983749.485222694,61.148441842109285,16740871.2,0.709938346,28.4321838
1866,248.41595191522873,16629773.085608797,126.65685904081836,12176043.7,2.9505833,218.890798
1867,383.93876299510674,15185921.634339837,159.08586267436363,8773191.23,8.64409618,328.232711
1868,173.80873087313012,28397728.30707861,97.0189565962198,9784538.83,4.86348327,85.4957139
1869,518.0325895632195,29372199.41939463,63.21894004172085,28642273.3,0.212005506,514.997559
1870,308.554477655872,23934571.22132898,81.66686766645839,19834468.8,1.35295146,289.383281
1871,270.46714462952764,29034218.44128143,55.54919543040444,8083626.8,4.86508858,152.808579
1872,117.32010267482205,28766882.80577711,72.8479863009272,10093171.1,2.3841877,53.0159484
1873,348.96489062293807,8639046.467522522,75.81434663596846,7459627.93,1.08210683,334.513725
1874,177.83658181071385,12372339.5071587,108.93842468251896,11457167.6,0.524734533,170.945842
1875,424.23471995390776,18356277.4185672,131.90920832957823,16313557.8,1.73593236,411.289667
1876,387.5459847341841,26806816.082392503,129.4070367514932,21310852.6,3.09149407,362.713097
1877,34.30135791323906,15384363.926074695,92.15722153936218,10799290.3,0.44161225,28.7945645
1878,114.96382260145695,15296698.38607203,84.23106552294122,11614259.5,0.962757943,92.4621905
1879,374.59656707160417,14873618.778230283,129.1463895955436,10012505.3,5.05657902,334.226762
1880,330.64693917193955,13158055.589666743,103.08009981136941,12045854.3,0.855966477,321.771676
1881,515.9986907608334,27189333.05602941,91.06406329284863,23635774.6,1.66108168,499.316918
1882,525.9330274661382,15868954.959866831,80.03242051019447,9284999.92,5.32541556,465.238363
1883,319.3606247025519,20240106.066711493,75.42347482870473,7801184.48,5.94000626,228.256156
1884,166.23826887067213,24867331.026457906,159.8207761906562,19209033.3,2.18227285,144.393332
1885,485.15202150012885,13471340.736779958,155.7167509759264,7903537.59,9.71099433,427.033634
1886,239.582877494486,10232644.13289271,89.31383414055391,7518150.76,2.06766215,211.820019
1887,89.8999687793809,26403446.510935843,113.2557558438956,13977320.5,1.95873472,61.3857775
1888,394.45966937381326,26357364.52956094,113.71572613961578,18803729.4,3.99122131,358.051819
1889,89.33722534384188,28310518.26459062,58.622248773932235,26594570.4,0.125469629,86.6744503
1890,148.30296898732544,21102038.87161559,80.17757159742261,14751930.7,1.36840171,118.338777
1891,107.94590992694415,20936563.116923466,139.77810375784497,12894615.2,2.27349726,74.8562715
1892,361.2276318274416,21880082.51899702,80.97928946807477,17006858.3,2.00113928,334.774297
1893,283.95872967865796,27019611.202619646,144.33979836333958,14415527.1,7.05125599,222.726404
1894,116.78550399597516,22493353.626553617,67.73210126033618,21583703.0,0.112923695,113.942455
1895,492.1360587112619,24871500.607150245,151.64631826035742,7731091.12,19.7754002,366.464792
1896,129.36992649450832,25605450.379141346,123.50991388473216,19327347.2,1.44690955,109.498971
1897,101.32332855838129,28751719.70192767,135.36853380372105,17262575.9,2.20605723,75.9601211
1898,215.65675051234956,26642206.53315076,141.67445266137267,8849794.6,9.04401863,117.885003
1899,63.28203602215778,28429563.989283387,135.51534008217976,25344217.1,0.445766036,60.033225
1900,456.736292614391,27856703.991918214,119.51163394706089,20120153.2,4.52447843,419.988937
1901,125.89553322788446,25531059.29271595,157.25757615787012,11822487.8,4.36384583,71.742142
1902,427.6954999475277,29139296.410949443,99.4524899904089,9856710.94,10.9194085,314.431619
1903,186.80415449611223,23435555.06535032,51.69588149572393,9532740.95,2.4741638,108.430196
1904,348.14476435264106,27804955.190676942,113.14570401123109,19238226.3,3.93332122,309.72209
1905,386.7849657859638,28552518.232200265,68.6550857521604,17176479.5,3.5034406,332.781099
1906,381.59800453629873,23541315.166375794,138.4334363460668,17603338.3,4.09330749,350.60866
1907,40.361467252353336,28107551.38505155,55.879844083552996,24972189.9,0.166703639,38.0685541
1908,231.9007714633199,23667851.84031689,92.34141067466274,16510340.9,2.2967736,197.845832
1909,499.668060554233,17810103.46265935,99.85658292538525,14936657.1,2.18738323,479.432209
1910,132.68711998552715,20000156.6922262,155.2281513342939,17840757.7,0.806316178,123.473252
1911,325.8844345783569,18603114.692899622,54.49399337824208,8780452.31,3.51666115,252.990834
1912,79.39857999658895,12868451.472385053,119.87058324524202,8258121.18,1.5944194,47.0148603
1913,417.50904348609293,27838850.503287353,52.445681726473524,13419232.6,3.96060698,339.765381
1914,109.83641022354107,13675145.442314649,59.82350701415059,9905490.88,0.796156666,83.4238938
1915,224.63275852363378,10055745.988274904,76.0093664031591,8567608.61,0.893370987,210.193653
1916,59.43940278287057,19310423.243510455,91.46097044409984,16439243.5,0.315938259,54.5798077
1917,350.2472766768717,20971261.306060314,57.97354664304195,20354449.3,0.170701058,347.090699
1918,360.15932273455525,26898221.884643152,51.97400563676339,23557913.1,0.688968939,345.992465
1919,287.8431444544466,19911873.11161397,53.82357431488532,13973830.5,1.56433481,253.027115
1920,394.1450313398377,23656934.934305653,75.25331378557578,18703623.8,1.85501331,368.761388
1921,129.27315446602285,14356789.224579446,111.88410787019265,9770559.67,1.99246957,96.8373766
1922,270.8215770667516,16736192.994732954,156.46473516039737,13936540.9,2.31117932,253.006252
1923,142.29767368345563,29771395.086131394,107.35154134970836,24912096.4,0.901488013,129.730643
1924,260.3449309031128,20682648.530214332,81.20474927853351,12186682.2,3.1948568,209.950033
1925,465.665239667695,23686913.050718285,111.21217479800782,18319390.9,3.37917565,436.544885
1926,77.04892891360805,13045494.579181435,85.8636236939295,7470610.57,1.33966982,37.5956279
1927,125.49651897137424,21874020.609745204,106.31397911302426,8469645.54,3.61429691,53.7565337
1928,401.6278777872694,20701072.51006385,67.09112117441671,10900302.7,4.35536225,334.789239
1929,63.43016517362193,16329037.555078624,152.60915214294766,14662839.6,0.354927585,59.2113952
1930,182.77337872509926,24995600.285265446,70.15524978347497,22450758.7,0.445805211,173.304364
1931,150.15700016953673,14471556.148753412,90.63540520629803,12008354.4,0.904054561,133.808955
1932,344.7737968600984,21570962.33798311,69.83427337695869,14646891.1,2.51975623,305.062638
1933,519.5603851935348,28323692.095830917,97.65623061887406,11529611.6,10.5324377,418.171457
1934,91.56600888030042,28289836.379705492,97.0889348398079,9869843.71,2.52484051,44.8345379
1935,49.9651485910798,14137308.718611486,51.120840075084416,8332688.89,0.390749429,34.6132972
1936,101.66002033777158,11968060.51111602,132.27206945300546,11131781.5,0.405169808,95.6814567
1937,54.18050775271524,22810049.566571105,118.9930975894981,8922689.38,1.86033738,33.0196714
1938,285.23024366802724,25796483.999059282,86.68206855584134,14361903.2,3.98828236,228.005242
1939,329.4996118142711,19634818.93731934,127.25884324925354,17781169.3,1.17985689,319.261172
1940,91.14987826118134,19075497.383458026,93.38873147508488,12112832.7,1.20723221,63.5581989
1941,237.69979250458846,23802499.093204133,153.6792310845691,15854427.0,4.36749033,199.163002
1942,240.14602982588957,24558873.913453866,148.97073884596884,14077938.3,5.7112866,187.735617
1943,375.83146006693255,23484299.05048477,79.99304780721644,8726780.75,7.33868023,276.636891
1944,249.96483756525652,18897632.292173713,85.27680269049672,16837289.9,0.753224249,238.755713
1945,447.51864557859193,28720786.77787684,53.978821914844225,20783057.4,2.00451337,411.158266
1946,289.6627332948919,12774589.143837277,74.32167896866324,7691326.0,3.10310547,242.129406
1947,238.92428142038958,29250576.013871975,66.7133829403617,15552777.2,2.83705088,179.93904
1948,529.2047826540389,20475612.63261646,136.81385705793326,12869211.8,8.02592605,475.516475
1949,154.82682329483816,26681667.059254676,58.87223133691006,11274882.6,2.21620731,85.9803041
1950,521.8813483421129,28638600.986025777,61.93350570851916,19188415.6,3.16289533,474.81628
1951,307.8393468153463,28930037.532316096,90.53707006990967,14897599.9,4.95388215,241.966654
1952,309.84792376971865,29564297.1259086,137.15695069709201,7945237.15,13.7595693,185.643465
1953,47.63320003602022,19117872.251230676,152.96647006942965,18172005.5,0.156654597,46.4715449
1954,112.40965162450956,24653992.42365444,110.85458338118858,20145607.1,0.835028929,99.7767068
1955,181.91665474636764,26956818.294816036,94.89220280119534,13822719.6,3.34951029,124.415089
1956,342.33808940061834,29845201.8200587,82.10325102729765,26434161.0,0.965661558,329.517261
1957,142.50854067219626,26730160.099600673,134.61049417503756,18552701.5,2.19558599,115.08388
1958,43.15525173608337,22942585.374495436,64.34108746132085,13365521.5,0.630393292,33.1947291
1959,178.87421003278686,17751538.776626114,150.75871495247907,11383291.1,3.82196007,139.300885
1960,80.78392450479606,14939272.273203753,119.6001097224651,10297293.7,1.23471024,56.1590129
1961,132.19262414226807,21488987.40205447,102.26829906945859,17661927.1,0.882384262,116.832463
1962,181.6558081784074,21527525.976142153,136.19678909470952,15670443.0,2.47946387,153.235883
1963,435.1905115581102,25197797.33149051,117.84550289596662,18058715.8,4.38506455,398.320401
1964,172.7963716967629,27810045.9552192,95.67732256723261,20547725.6,1.56379145,147.478818
1965,481.14574142997657,23954458.446145713,75.77520662308898,15346228.0,3.9993387,430.866187
1966,213.46986700116574,11904747.88987879,102.06433821007661,8654501.72,2.24455978,184.895725
1967,376.20745961578433,24053226.740959704,141.82653577840392,9656564.51,12.1049841,283.976011
1968,520.2836518100397,10564098.801956784,52.83066972947193,7810419.08,1.99978119,486.230855
1969,441.2652516983534,24183014.731507212,52.86765692386073,19918178.4,1.17590583,419.514907
1970,70.54473995966934,29813367.754413005,73.27374732095959,11078209.1,1.58605318,41.9144253
1971,270.125028739409,13901948.239407778,57.497858741760794,11717997.2,0.798181792,253.731931
1972,211.15838099143113,11042758.951128207,130.29653347621235,7650437.84,3.27831432,178.722973
1973,158.0711494063759,25384143.37723404,115.51040836291062,24958169.8,0.104198009,156.690391
1974,107.08145184193012,26061291.718965285,135.15082029600148,9663905.39,3.85522427,48.6967083
1975,489.6101780886751,29148719.607385527,79.33984535794164,26364473.2,1.00748725,477.799852
1976,349.0051404334566,27960916.904412873,105.22737724767237,26405175.0,0.596033273,342.906222
1977,493.22285530929827,17592172.7588145,133.7886872891037,11375815.1,6.99484806,444.372908
1978,135.377303120558,20715434.084826406,92.4342558319313,20134114.9,0.123451658,133.089157
1979,189.37182532278098,29169567.637711402,157.08758402808968,11883513.3,7.39371813,112.321574
1980,296.41909228716736,26986546.812866088,91.30326274894924,21731134.9,1.6872666,274.519072
1981,382.1497521577132,21424253.744583637,69.28233778303711,12394120.8,3.740002,325.31322
1982,81.14377734729,29899869.784420416,149.23518429174237,19494268.0,1.85126538,65.7210639
1983,171.90171840689942,28365405.414630864,115.41644742727355,12461003.2,4.60455259,103.676722
1984,460.675498520075,29956845.352279015,112.27288064658913,12381063.9,10.8915996,364.529226
1985,341.53869553735547,29436146.706212763,123.04473863507998,18350994.7,5.33813394,292.749184
1986,288.2759321888573,12332894.328168275,109.25838014423621,10323330.0,1.65374039,271.177526
1987,490.4802784881881,27022987.76769037,51.75949498975613,18533082.4,2.37668479,447.127568
1988,203.35156393090452,23110682.509060033,88.60777574347122,14906581.6,2.38576673,163.316326
1989,54.59250175015025,27954563.276925743,149.3527405209915,12397690.1,2.45208483,36.8134584
1990,146.55826302610626,22934961.72993955,56.55822663404764,16394674.5,0.887219011,119.258493
1991,469.81675768638723,22504909.471452296,99.74990096145694,16103769.2,3.93032276,432.117317
1992,499.1400509442541,22080962.99785758,106.97973650568943,21581250.7,0.31245604,496.446575
1993,304.4807637336453,26957955.070603747,135.36789780280174,14595843.7,6.83741831,243.668713
1994,504.1450816791209,22725314.189931944,117.09323826790508,9004691.38,12.6137147,402.242054
1995,279.73621391401525,16138519.130178,64.41287333675875,14151210.2,0.703944509,266.84625
1996,509.4663725502062,12856733.712145887,54.047997276086406,11528727.2,0.743690092,496.97993
1997,354.9732089692876,23986569.111527905,72.29587490222963,18995582.2,1.6394573,330.429932
1998,400.7383261231366,22968017.76093689,65.96447968504363,16374550.7,2.33866481,364.369493
1999,38.660844574317,29452697.130520575,100.28372381298584,28756250.8,0.0651500778,38.1963626
2000,58.53637329817299,22007581.938818492,147.49356160075212,20103184.9,0.315901073,56.0098407
2001,329.6523706493601,26322513.016532816,148.90766785743165,10191433.4,11.8738414,236.527862
2002,265.7352143327963,29914972.092540987,85.61883042636674,22263101.9,1.96170173,236.901001
2003,368.6201563220248,16360709.074941402,87.64491611520906,11146089.1,3.29347698,329.33637
2004,109.68475597617699,28158827.599726778,91.82701229068694,17300231.2,1.52690964,82.4458287
2005,171.71155901302726,15710860.659986544,84.80722948537463,8684912.29,2.78148435,120.124147
2006,124.61420689050092,17843970.27386914,79.34463461520701,16935919.2,0.184235801,120.371963
2007,37.83267193184311,14061087.09600152,129.36087212649156,10726584.9,0.475398187,32.94665
2008,418.61156772225166,24048814.425741605,96.51209341023365,11480561.4,7.37514994,340.521261
2009,127.12357032025473,27249360.61087096,117.99512954130073,26930645.5,0.0617123388,126.344859
2010,296.3485065464871,29394581.511821378,90.66315358991784,7664534.17,8.93813387,170.872131
2011,88.63020206567053,16540777.611955598,159.78538404941065,12671234.6,1.28869891,70.9133121
2012,468.71729237391725,8669374.402140964,91.21534016965069,8079662.94,0.764642661,461.017985
2013,527.0410055260102,26025972.126867924,144.37111803208418,17831218.2,7.00051678,482.563775
2014,404.4861163268755,14237686.003586926,120.33749279669128,9462563.78,5.12455284,362.041575
2015,501.80479532290667,24785601.745737087,111.09226783633814,23407146.1,0.815386312,495.04063
2016,45.20343266880715,25140070.69357776,141.0336068531609,8515718.52,2.4195124,26.5532882
2017,234.10564650051072,23254141.771357216,111.48006456540921,12098090.8,4.8680525,173.355853
2018,453.7592299212755,16810014.15908742,118.26331349718659,14130942.3,2.38319063,434.494848
2019,220.49400290914738,24563348.014288507,138.7846137404895,10146177.6,7.5266155,140.517493
2020,375.9026937983755,22556807.99317695,82.48796496417927,8656056.4,7.3515502,279.930391
2021,476.40550029922366,19393949.55881178,125.81424609662494,13345553.4,5.54692719,434.590521
2022,413.2764607885665,28808469.556888793,91.61178036556657,20923110.3,3.17117954,378.157012
2023,459.98452575741214,26772121.989969082,81.65976502969654,16897291.9,4.31627387,408.526109
2024,503.48613891745583,18316061.840615943,87.79809144344817,9479417.63,6.8850491,430.292793
2025,34.39389525879189,22982900.689923756,157.90636811494676,14527858.3,1.29374186,27.2409583
2026,171.31472807539635,17265979.67555953,121.09547775315673,9450129.01,3.95660842,118.674483
2027,245.62097145701657,27641102.655632686,58.50307364877396,12834090.7,3.03846495,173.92814
2028,387.4442740158842,20752402.841286562,64.77908272614161,16074855.8,1.70536769,360.230284
2029,467.0683844064327,19028564.99802433,127.24157149016455,9296744.41,10.2149322,389.742076
2030,213.65925340227173,22958160.835744053,139.54679042812586,21027471.8,0.829564541,205.405936
2031,151.48284705285442,18598833.28055858,92.26600549950773,10516833.9,2.53782083,102.854273
2032,374.65884014496663,24507230.31348989,127.18709071724837,20686219.1,2.20024914,356.471675
2033,520.640921337741,23087024.660086393,108.01088079595439,20425780.4,1.72322923,506.096729
2034,399.43379995040357,23310123.15938807,65.51746719921081,8425223.58,6.45109556,296.055028
2035,160.70625412347567,15974944.133863889,115.0541315150019,12273567.6,1.65870815,137.432615
2036,236.22637931649444,13240434.91899331,98.18858388305962,9654063.02,2.27001439,207.154062
2037,362.0856208928798,21899582.809544675,97.30491117742942,10460326.7,6.66674179,287.524357
2038,187.6958602119688,29829536.144098774,100.21706282035132,14835277.2,3.76067892,127.948172
2039,515.4788249340627,20111151.2021126,120.8861316978163,12134424.8,7.53085728,457.871689
2040,210.59126790817615,13798958.266707009,61.70066898719953,9710029.66,1.45710377,178.799071
2041,205.64431382397117,13089455.047865119,121.39441224822296,12416251.6,0.44142413,200.780396
2042,431.8834630751277,26921013.782562073,127.59886327738415,20276975.0,4.05221072,400.364127
2043,271.0324152010166,11783630.438751966,118.14741881063856,9308818.36,2.26561055,248.861255
2044,319.6185548016645,12841309.793657102,127.32301795786303,7455627.49,6.06200091,267.660122
2045,198.00231130535226,20647087.682541333,137.3755370885803,20397424.1,0.108479751,196.871523
2046,529.671842865064,29839236.569615323,67.63636829691413,20655698.3,3.22813313,486.028134
2047,267.0105613290878,26233068.437603585,50.73940224381728,21829442.7,0.737724063,248.879585
2048,290.6812329013493,24962411.731191427,152.3569855182431,15893065.3,5.58814456,246.004213
2049,273.44474583372846,12548433.937180597,60.19606179675257,11790879.6,0.311948406,267.452576
2050,330.7378969250798,28686595.752861366,103.86102623798567,16437328.4,5.11778685,274.086549
2051,97.77134794072951,16558135.23780172,120.4079464929268,15352101.6,0.322612497,92.2998331
2052,78.75244992564393,24654982.48304258,107.16307200957053,19533805.8,0.694721438,69.7077585
2053,65.18725577082952,28567075.607213777,86.61981822443587,21512544.7,0.664669317,57.0939685
2054,520.345319403038,27738324.358164918,129.63630185236772,16639962.2,8.30721111,460.943828
2055,505.31978359548066,24840367.77774406,119.3567253943268,23558111.2,0.81609257,499.037043
2056,246.00527137896373,17767675.23584819,142.30888534168741,9165491.01,6.67389792,184.96607
2057,240.60966491023973,16426739.849054074,143.33131423956146,7431834.72,7.85657338,169.106519
2058,210.04523911005916,16109400.351160536,58.633450467020936,8143394.7,2.53955106,149.317307
2059,416.3589028659514,29062982.497344542,121.03902342295991,25634525.5,1.69913054,402.351684
2060,268.04895701384567,29044865.741439417,88.18057060860285,14984717.4,4.30481335,204.481481
2061,332.8894015011845,26997207.73461835,107.82926802586465,24340871.4,1.05783632,322.028836
2062,366.6177739204284,24432385.612153225,50.446896095741636,14508300.6,2.52430609,312.507696
2063,492.80489063665993,23871593.067133725,53.65580114145474,13204543.1,3.77013475,426.20259
2064,471.60507547844884,13201700.782243492,151.73998520766327,12266598.6,1.33814806,463.391229
